Order_ID,Order_Date,Month_Name,Calendar_Quarter,Fiscal_Quarter,Region,Sales_Rep,Customer_Segment,Customer_Type,Product_Category,Product_Name,Units_Sold,Unit_Price,Discount_Percent,Gross_Sales,Discount_Amount,Net_Sales,Unit_Cost,Total_Cost,Profit,Profit_Margin_Percent,Sales_Channel,Lead_Source,Order_Status,Rep_Monthly_Target
ORD100432,2026-02-22,Feb-2026,Q1,FY2025-Q4,East,Arjun Das,Mid-Market,Returning,Furniture,Office Cabinet,4,9058.91,11.2,36235.64,4058.39,32177.25,5504.31,22017.24,10160.01,31.58,Partner,Referral,Completed,218828.0
ORD100433,2026-02-22,Feb-2026,Q1,FY2025-Q4,West,Simran Kaur,Mid-Market,New,Software,Security Suite,8,9575.52,8.8,76604.16,6741.17,69862.99,2868.37,22946.96,46916.03,67.15,Partner,Website Organic,Completed,214837.0
ORD100434,2026-02-23,Feb-2026,Q1,FY2025-Q4,North,Sneha Iyer,SMB,Returning,Accessories,Desk Organizer,3,435.43,3.3,1306.29,43.11,1263.18,242.93,728.79,534.39,42.31,Direct,Website Organic,Completed,254225.0
ORD100435,2026-02-23,Feb-2026,Q1,FY2025-Q4,South,Vikram Reddy,Mid-Market,Returning,Accessories,Desk Organizer,6,452.71,8.8,2716.26,239.03,2477.23,241.58,1449.48,1027.75,41.49,Online,Cold Outreach,Completed,254892.0
ORD100436,2026-02-23,Feb-2026,Q1,FY2025-Q4,West,Simran Kaur,Enterprise,New,Electronics,Noise Cancelling Headphones,9,6540.76,7.1,58866.84,4179.55,54687.29,4078.85,36709.65,17977.64,32.87,Direct,Cold Outreach,Completed,240572.0
ORD100437,2026-02-23,Feb-2026,Q1,FY2025-Q4,West,Neha Shah,Mid-Market,Returning,Electronics,Smartwatch,7,8510.23,11.7,59571.61,6969.88,52601.73,5251.42,36759.94,15841.79,30.12,Online,Website Organic,Completed,245472.0
ORD100438,2026-02-24,Feb-2026,Q1,FY2025-Q4,West,Rohan Patil,Mid-Market,New,Furniture,Office Cabinet,5,9434.65,9.5,47173.25,4481.46,42691.79,5503.26,27516.3,15175.49,35.55,Direct,Cold Outreach,Completed,237294.0
ORD100439,2026-02-24,Feb-2026,Q1,FY2025-Q4,South,Vikram Reddy,SMB,Returning,Accessories,Webcam Cover,5,147.19,0.0,735.95,0.0,735.95,81.22,406.1,329.85,44.82,Direct,Cold Outreach,Completed,218600.0
ORD100440,2026-02-25,Feb-2026,Q1,FY2025-Q4,South,Vikram Reddy,Mid-Market,New,Software,Analytics Suite,4,21268.77,4.3,85075.08,3658.23,81416.85,6171.15,24684.6,56732.25,69.68,Online,Cold Outreach,Completed,181641.0
ORD100441,2026-02-25,Feb-2026,Q1,FY2025-Q4,North,Sneha Iyer,Mid-Market,Returning,Software,Cloud Storage Plan,3,6216.74,2.9,18650.22,540.86,18109.36,1791.83,5375.49,12733.87,70.32,Retail,Referral,Completed,246191.0
ORD100442,2026-02-25,Feb-2026,Q1,FY2025-Q4,East,Ritu Ghosh,Mid-Market,New,Furniture,Ergonomic Chair,11,11963.16,6.1,131594.76,8027.28,123567.48,7143.73,78581.03,44986.45,36.41,Retail,Paid Ads,Returned,246713.0
ORD100443,2026-02-27,Feb-2026,Q1,FY2025-Q4,East,Ritu Ghosh,Enterprise,Returning,Software,Security Suite,12,9517.87,11.7,114214.44,13363.09,100851.35,2718.64,32623.68,68227.67,67.65,Online,Cold Outreach,Completed,223371.0
ORD100444,2026-02-27,Feb-2026,Q1,FY2025-Q4,East,Ritu Ghosh,Mid-Market,Returning,Accessories,Desk Organizer,8,458.07,10.2,3664.56,373.79,3290.77,255.22,2041.76,1249.01,37.95,Online,Referral,Completed,254342.0
ORD100445,2026-02-27,Feb-2026,Q1,FY2025-Q4,East,Priya Sen,Mid-Market,New,Software,Cloud Storage Plan,15,6129.93,3.2,91948.95,2942.37,89006.58,1876.75,28151.25,60855.33,68.37,Online,Paid Ads,Completed,249437.0
ORD100446,2026-02-27,Feb-2026,Q1,FY2025-Q4,East,Arjun Das,Mid-Market,New,Software,Analytics Suite,10,21326.23,7.0,213262.3,14928.36,198333.94,6427.36,64273.6,134060.34,67.59,Online,Cold Outreach,Completed,257359.0
ORD100447,2026-02-27,Feb-2026,Q1,FY2025-Q4,North,Aditi Rao,SMB,Returning,Electronics,Bluetooth Speaker,1,2549.76,5.0,2549.76,127.49,2422.27,1503.67,1503.67,918.6,37.92,Direct,Cold Outreach,Completed,234522.0
ORD100448,2026-02-27,Feb-2026,Q1,FY2025-Q4,East,Priya Sen,Mid-Market,Returning,Software,Analytics Suite,9,21094.56,6.6,189851.04,12530.17,177320.87,6381.7,57435.3,119885.57,67.61,Online,Cold Outreach,Completed,259762.0
ORD100449,2026-02-28,Feb-2026,Q1,FY2025-Q4,South,Divya Menon,Enterprise,Returning,Electronics,Wireless Mouse,13,864.73,9.0,11241.49,1011.73,10229.76,537.33,6985.29,3244.47,31.72,Online,Paid Ads,Completed,258262.0
ORD100450,2026-02-28,Feb-2026,Q1,FY2025-Q4,West,Rohan Patil,SMB,New,Software,Security Suite,2,9790.78,4.0,19581.56,783.26,18798.3,2999.93,5999.86,12798.44,68.08,Online,Referral,Completed,213391.0
ORD100451,2026-03-01,Mar-2026,Q1,FY2025-Q4,South,Rahul Nair,Enterprise,Returning,Electronics,Smartwatch,17,8677.88,14.2,147523.96,20948.4,126575.56,5213.93,88636.81,37938.75,29.97,Direct,Paid Ads,Completed,195978.0
ORD100452,2026-03-01,Mar-2026,Q1,FY2025-Q4,North,Karan Mehta,Enterprise,Returning,Electronics,Noise Cancelling Headphones,20,6742.1,9.1,134842.0,12270.62,122571.38,4008.3,80166.0,42405.38,34.6,Direct,Referral,Completed,213364.0
ORD100453,2026-03-01,Mar-2026,Q1,FY2025-Q4,South,Divya Menon,SMB,Returning,Furniture,Standing Desk,6,18843.32,12.6,113059.92,14245.55,98814.37,10602.62,63615.72,35198.65,35.62,Online,Website Organic,Completed,229810.0
ORD100454,2026-03-01,Mar-2026,Q1,FY2025-Q4,East,Arjun Das,SMB,New,Software,Analytics Suite,1,22218.74,0.6,22218.74,133.31,22085.43,6587.69,6587.69,15497.74,70.17,Online,Paid Ads,Completed,244646.0
ORD100455,2026-03-02,Mar-2026,Q1,FY2025-Q4,North,Sneha Iyer,Enterprise,New,Electronics,Noise Cancelling Headphones,16,6823.38,16.1,109174.08,17577.03,91597.05,4347.62,69561.92,22035.13,24.06,Direct,Website Organic,Completed,251475.0
ORD100456,2026-03-02,Mar-2026,Q1,FY2025-Q4,North,Karan Mehta,SMB,New,Electronics,Noise Cancelling Headphones,3,6544.92,3.2,19634.76,628.31,19006.45,4240.04,12720.12,6286.33,33.07,Direct,Paid Ads,Completed,230094.0
ORD100457,2026-03-02,Mar-2026,Q1,FY2025-Q4,South,Divya Menon,SMB,New,Accessories,Cable Management Kit,2,339.35,8.2,678.7,55.65,623.05,180.18,360.36,262.69,42.16,Direct,Website Organic,Completed,255039.0
ORD100458,2026-03-02,Mar-2026,Q1,FY2025-Q4,West,Rohan Patil,SMB,Returning,Software,Cloud Storage Plan,5,6085.65,7.3,30428.25,2221.26,28206.99,1787.89,8939.45,19267.54,68.31,Online,Website Organic,Completed,203730.0
ORD100459,2026-03-03,Mar-2026,Q1,FY2025-Q4,West,Neha Shah,Mid-Market,New,Electronics,Bluetooth Speaker,10,2539.99,4.3,25399.9,1092.2,24307.7,1592.67,15926.7,8381.0,34.48,Partner,Referral,Completed,202725.0
ORD100460,2026-03-03,Mar-2026,Q1,FY2025-Q4,West,Rohan Patil,Enterprise,Returning,Furniture,Standing Desk,15,17553.22,9.4,263298.3,24750.04,238548.26,10205.29,153079.35,85468.91,35.83,Retail,Cold Outreach,Returned,192937.0
ORD100461,2026-03-04,Mar-2026,Q1,FY2025-Q4,South,Vikram Reddy,SMB,Returning,Accessories,Cable Management Kit,5,334.32,5.6,1671.6,93.61,1577.99,180.69,903.45,674.54,42.75,Retail,Event/Trade Show,Completed,200187.0
ORD100462,2026-03-04,Mar-2026,Q1,FY2025-Q4,South,Rahul Nair,SMB,Returning,Software,Security Suite,3,9034.46,2.8,27103.38,758.89,26344.49,2577.26,7731.78,18612.71,70.65,Online,Referral,Completed,222290.0
ORD100463,2026-03-04,Mar-2026,Q1,FY2025-Q4,East,Ritu Ghosh,SMB,New,Electronics,Noise Cancelling Headphones,5,6192.13,8.5,30960.65,2631.66,28328.99,3752.17,18760.85,9568.14,33.78,Online,Cold Outreach,Completed,231756.0
ORD100464,2026-03-05,Mar-2026,Q1,FY2025-Q4,South,Rahul Nair,Mid-Market,New,Accessories,Laptop Sleeve,11,714.42,7.3,7858.62,573.68,7284.94,402.69,4429.59,2855.35,39.2,Direct,Event/Trade Show,Completed,214227.0
ORD100465,2026-03-05,Mar-2026,Q1,FY2025-Q4,South,Vikram Reddy,Enterprise,Returning,Software,CRM License,21,15479.28,10.4,325064.88,33806.75,291258.13,4560.52,95770.92,195487.21,67.12,Direct,Website Organic,Completed,210559.0
ORD100466,2026-03-06,Mar-2026,Q1,FY2025-Q4,East,Ritu Ghosh,Mid-Market,Returning,Software,Cloud Storage Plan,8,6149.99,4.3,49199.92,2115.6,47084.32,1795.37,14362.96,32721.36,69.5,Online,Website Organic,Completed,254282.0
ORD100467,2026-03-06,Mar-2026,Q1,FY2025-Q4,East,Arjun Das,SMB,Returning,Software,Analytics Suite,2,21322.38,5.8,42644.76,2473.4,40171.36,6260.55,12521.1,27650.26,68.83,Online,Paid Ads,Completed,234229.0
ORD100468,2026-03-06,Mar-2026,Q1,FY2025-Q4,South,Rahul Nair,SMB,New,Software,Security Suite,6,9858.94,4.2,59153.64,2484.45,56669.19,2908.8,17452.8,39216.39,69.2,Online,Website Organic,Completed,196851.0
ORD100469,2026-03-06,Mar-2026,Q1,FY2025-Q4,West,Neha Shah,Enterprise,Returning,Software,Security Suite,17,9222.36,10.8,156780.12,16932.25,139847.87,2736.15,46514.55,93333.32,66.74,Retail,Event/Trade Show,Completed,193823.0
ORD100470,2026-03-07,Mar-2026,Q1,FY2025-Q4,South,Vikram Reddy,SMB,Returning,Accessories,Webcam Cover,3,142.86,0.3,428.58,1.29,427.29,78.48,235.44,191.85,44.9,Direct,Cold Outreach,Completed,234599.0
ORD100471,2026-03-07,Mar-2026,Q1,FY2025-Q4,West,Neha Shah,SMB,New,Software,Cloud Storage Plan,6,6150.49,4.3,36902.94,1586.83,35316.11,1905.47,11432.82,23883.29,67.63,Direct,Cold Outreach,Returned,214569.0
ORD100472,2026-03-07,Mar-2026,Q1,FY2025-Q4,East,Arjun Das,Mid-Market,Returning,Furniture,Standing Desk,7,18386.66,7.5,128706.62,9653.0,119053.62,10571.99,74003.93,45049.69,37.84,Retail,Paid Ads,Completed,197820.0
ORD100473,2026-03-07,Mar-2026,Q1,FY2025-Q4,East,Ritu Ghosh,Mid-Market,New,Accessories,Cable Management Kit,3,365.77,3.0,1097.31,32.92,1064.39,208.15,624.45,439.94,41.33,Online,Event/Trade Show,Completed,197971.0
ORD100474,2026-03-08,Mar-2026,Q1,FY2025-Q4,West,Neha Shah,Enterprise,Returning,Accessories,Webcam Cover,20,149.67,10.4,2993.4,311.31,2682.09,79.72,1594.4,1087.69,40.55,Retail,Referral,Completed,227137.0
ORD100475,2026-03-09,Mar-2026,Q1,FY2025-Q4,East,Arjun Das,Mid-Market,Returning,Accessories,Webcam Cover,10,152.39,6.6,1523.9,100.58,1423.32,80.42,804.2,619.12,43.5,Partner,Paid Ads,Completed,238508.0
ORD100476,2026-03-10,Mar-2026,Q1,FY2025-Q4,East,Priya Sen,Mid-Market,New,Electronics,Smartwatch,8,8588.3,8.1,68706.4,5565.22,63141.18,5384.02,43072.16,20069.02,31.78,Online,Website Organic,Completed,181477.0
ORD100477,2026-03-10,Mar-2026,Q1,FY2025-Q4,West,Neha Shah,Mid-Market,Returning,Accessories,Desk Organizer,6,460.02,5.2,2760.12,143.53,2616.59,245.07,1470.42,1146.17,43.8,Partner,Event/Trade Show,Completed,200841.0
ORD100478,2026-03-10,Mar-2026,Q1,FY2025-Q4,East,Priya Sen,SMB,Returning,Furniture,Standing Desk,3,18175.23,3.0,54525.69,1635.77,52889.92,10240.07,30720.21,22169.71,41.92,Online,Paid Ads,Completed,196197.0
ORD100479,2026-03-10,Mar-2026,Q1,FY2025-Q4,West,Neha Shah,Enterprise,New,Software,Cloud Storage Plan,8,6133.46,15.4,49067.68,7556.42,41511.26,1810.4,14483.2,27028.06,65.11,Direct,Referral,Completed,212679.0
ORD100480,2026-03-11,Mar-2026,Q1,FY2025-Q4,South,Divya Menon,Mid-Market,New,Furniture,Standing Desk,7,17839.46,5.1,124876.22,6368.69,118507.53,10387.63,72713.41,45794.12,38.64,Direct,Paid Ads,Completed,200369.0
ORD100481,2026-03-11,Mar-2026,Q1,FY2025-Q4,West,Simran Kaur,SMB,New,Electronics,Noise Cancelling Headphones,2,6608.21,4.6,13216.42,607.96,12608.46,4100.04,8200.08,4408.38,34.96,Online,Referral,Cancelled,195972.0
ORD100482,2026-03-11,Mar-2026,Q1,FY2025-Q4,North,Aditi Rao,SMB,Returning,Furniture,Office Cabinet,8,9419.77,6.2,75358.16,4672.21,70685.95,5260.67,42085.36,28600.59,40.46,Partner,Cold Outreach,Returned,184290.0
ORD100483,2026-03-11,Mar-2026,Q1,FY2025-Q4,East,Priya Sen,Enterprise,New,Software,Security Suite,13,9451.83,12.2,122873.79,14990.6,107883.19,2851.65,37071.45,70811.74,65.64,Retail,Paid Ads,Completed,214596.0
ORD100484,2026-03-11,Mar-2026,Q1,FY2025-Q4,West,Rohan Patil,SMB,Returning,Electronics,Bluetooth Speaker,5,2391.46,7.8,11957.3,932.67,11024.63,1475.25,7376.25,3648.38,33.09,Retail,Referral,Completed,186462.0
ORD100485,2026-03-12,Mar-2026,Q1,FY2025-Q4,South,Vikram Reddy,Mid-Market,Returning,Software,Security Suite,7,9295.31,5.8,65067.17,3773.9,61293.27,2736.28,19153.96,42139.31,68.75,Retail,Cold Outreach,Completed,228701.0
ORD100486,2026-03-12,Mar-2026,Q1,FY2025-Q4,South,Vikram Reddy,SMB,Returning,Electronics,Smartwatch,1,8270.5,2.1,8270.5,173.68,8096.82,5205.3,5205.3,2891.52,35.71,Online,Website Organic,Completed,188511.0
ORD100487,2026-03-12,Mar-2026,Q1,FY2025-Q4,South,Divya Menon,Mid-Market,Returning,Software,Security Suite,5,9947.43,4.7,49737.15,2337.65,47399.5,2844.57,14222.85,33176.65,69.99,Online,Cold Outreach,Cancelled,184486.0
ORD100488,2026-03-13,Mar-2026,Q1,FY2025-Q4,East,Arjun Das,Mid-Market,New,Electronics,Bluetooth Speaker,13,2435.7,4.5,31664.1,1424.88,30239.22,1439.55,18714.15,11525.07,38.11,Partner,Event/Trade Show,Completed,246483.0
ORD100489,2026-03-13,Mar-2026,Q1,FY2025-Q4,East,Priya Sen,Mid-Market,Returning,Accessories,Desk Organizer,7,443.43,10.6,3104.01,329.03,2774.98,242.62,1698.34,1076.64,38.8,Partner,Website Organic,Completed,235409.0
ORD100490,2026-03-13,Mar-2026,Q1,FY2025-Q4,East,Priya Sen,SMB,New,Software,Security Suite,2,9885.79,5.5,19771.58,1087.44,18684.14,3055.12,6110.24,12573.9,67.3,Online,Website Organic,Completed,246855.0
ORD100491,2026-03-14,Mar-2026,Q1,FY2025-Q4,East,Ritu Ghosh,Mid-Market,Returning,Software,Cloud Storage Plan,5,6038.45,7.4,30192.25,2234.23,27958.02,1879.82,9399.1,18558.92,66.38,Direct,Paid Ads,Completed,256820.0
ORD100492,2026-03-14,Mar-2026,Q1,FY2025-Q4,North,Karan Mehta,Enterprise,New,Furniture,Office Cabinet,23,8724.13,13.4,200654.99,26887.77,173767.22,5260.07,120981.61,52785.61,30.38,Online,Website Organic,Completed,182718.0
ORD100493,2026-03-14,Mar-2026,Q1,FY2025-Q4,West,Simran Kaur,Mid-Market,New,Furniture,Bookshelf,1,5233.52,11.8,5233.52,617.56,4615.96,3126.13,3126.13,1489.83,32.28,Partner,Cold Outreach,Returned,242025.0
ORD100494,2026-03-16,Mar-2026,Q1,FY2025-Q4,East,Ritu Ghosh,SMB,Returning,Electronics,Bluetooth Speaker,3,2490.29,1.2,7470.87,89.65,7381.22,1585.28,4755.84,2625.38,35.57,Direct,Cold Outreach,Completed,227638.0
ORD100495,2026-03-16,Mar-2026,Q1,FY2025-Q4,South,Rahul Nair,Enterprise,New,Electronics,Bluetooth Speaker,20,2554.41,12.8,51088.2,6539.29,44548.91,1509.84,30196.8,14352.11,32.22,Online,Referral,Completed,222588.0
ORD100496,2026-03-17,Mar-2026,Q1,FY2025-Q4,North,Sneha Iyer,Enterprise,Returning,Furniture,Standing Desk,20,18531.16,13.0,370623.2,48181.02,322442.18,10276.42,205528.4,116913.78,36.26,Online,Paid Ads,Completed,215198.0
ORD100497,2026-03-19,Mar-2026,Q1,FY2025-Q4,South,Vikram Reddy,Mid-Market,Returning,Accessories,Cable Management Kit,7,355.13,8.6,2485.91,213.79,2272.12,204.88,1434.16,837.96,36.88,Online,Website Organic,Completed,238730.0
ORD100498,2026-03-19,Mar-2026,Q1,FY2025-Q4,North,Sneha Iyer,Mid-Market,New,Accessories,Desk Organizer,12,467.9,9.3,5614.8,522.18,5092.62,269.09,3229.08,1863.54,36.59,Retail,Website Organic,Completed,231328.0
ORD100499,2026-03-20,Mar-2026,Q1,FY2025-Q4,East,Arjun Das,Mid-Market,New,Electronics,Bluetooth Speaker,12,2447.04,5.9,29364.48,1732.5,27631.98,1493.92,17927.04,9704.94,35.12,Partner,Website Organic,Completed,209427.0
ORD100500,2026-03-21,Mar-2026,Q1,FY2025-Q4,South,Vikram Reddy,SMB,New,Software,CRM License,2,14321.42,9.1,28642.84,2606.5,26036.34,4469.23,8938.46,17097.88,65.67,Online,Cold Outreach,Completed,198037.0
ORD100501,2026-03-22,Mar-2026,Q1,FY2025-Q4,North,Sneha Iyer,SMB,Returning,Software,CRM License,8,15327.01,4.5,122616.08,5517.72,117098.36,4734.01,37872.08,79226.28,67.66,Direct,Website Organic,Completed,233380.0
ORD100502,2026-03-22,Mar-2026,Q1,FY2025-Q4,South,Rahul Nair,Mid-Market,Returning,Furniture,Office Cabinet,7,8866.47,7.8,62065.29,4841.09,57224.2,5148.95,36042.65,21181.55,37.02,Direct,Website Organic,Cancelled,180647.0
ORD100503,2026-03-23,Mar-2026,Q1,FY2025-Q4,South,Rahul Nair,SMB,Returning,Accessories,Webcam Cover,1,157.47,5.3,157.47,8.35,149.12,84.82,84.82,64.3,43.12,Online,Referral,Returned,202874.0
ORD100504,2026-03-23,Mar-2026,Q1,FY2025-Q4,South,Divya Menon,Mid-Market,Returning,Furniture,Office Cabinet,10,8922.15,5.4,89221.5,4817.96,84403.54,5012.74,50127.4,34276.14,40.61,Retail,Cold Outreach,Completed,202355.0
ORD100505,2026-03-23,Mar-2026,Q1,FY2025-Q4,North,Aditi Rao,Mid-Market,New,Accessories,Cable Management Kit,11,355.89,7.5,3914.79,293.61,3621.18,193.12,2124.32,1496.86,41.34,Direct,Paid Ads,Completed,223669.0
ORD100506,2026-03-24,Mar-2026,Q1,FY2025-Q4,South,Divya Menon,Mid-Market,New,Software,Security Suite,5,9665.49,9.7,48327.45,4687.76,43639.69,2918.03,14590.15,29049.54,66.57,Online,Referral,Completed,228339.0
ORD100507,2026-03-24,Mar-2026,Q1,FY2025-Q4,West,Rohan Patil,SMB,Returning,Furniture,Bookshelf,3,5606.82,1.5,16820.46,252.31,16568.15,3288.61,9865.83,6702.32,40.45,Online,Event/Trade Show,Completed,248252.0
ORD100508,2026-03-25,Mar-2026,Q1,FY2025-Q4,North,Sneha Iyer,Mid-Market,Returning,Electronics,Wireless Mouse,3,891.91,7.4,2675.73,198.0,2477.73,561.01,1683.03,794.7,32.07,Online,Paid Ads,Cancelled,217875.0
ORD100509,2026-03-25,Mar-2026,Q1,FY2025-Q4,West,Simran Kaur,SMB,Returning,Accessories,Desk Organizer,5,433.92,4.5,2169.6,97.63,2071.97,227.04,1135.2,936.77,45.21,Direct,Referral,Completed,191868.0
ORD100510,2026-03-26,Mar-2026,Q1,FY2025-Q4,East,Arjun Das,SMB,New,Software,CRM License,5,14460.43,4.2,72302.15,3036.69,69265.46,4198.54,20992.7,48272.76,69.69,Partner,Paid Ads,Completed,210645.0
ORD100511,2026-03-27,Mar-2026,Q1,FY2025-Q4,West,Simran Kaur,Enterprise,Returning,Software,Security Suite,15,9162.65,14.0,137439.75,19241.56,118198.19,2831.06,42465.9,75732.29,64.07,Online,Referral,Completed,227182.0
ORD100512,2026-03-29,Mar-2026,Q1,FY2025-Q4,East,Arjun Das,SMB,Returning,Software,Analytics Suite,2,22555.44,0.0,45110.88,0.0,45110.88,6600.09,13200.18,31910.7,70.74,Online,Referral,Completed,214737.0
ORD100513,2026-03-29,Mar-2026,Q1,FY2025-Q4,North,Aditi Rao,SMB,New,Software,CRM License,3,15312.02,0.0,45936.06,0.0,45936.06,4638.69,13916.07,32019.99,69.71,Retail,Event/Trade Show,Completed,204932.0
ORD100514,2026-03-29,Mar-2026,Q1,FY2025-Q4,West,Rohan Patil,Mid-Market,New,Accessories,Cable Management Kit,11,359.23,3.8,3951.53,150.16,3801.37,199.18,2190.98,1610.39,42.36,Retail,Paid Ads,Completed,185821.0
ORD100515,2026-03-29,Mar-2026,Q1,FY2025-Q4,North,Aditi Rao,SMB,Returning,Software,Cloud Storage Plan,2,6048.31,0.6,12096.62,72.58,12024.04,1804.74,3609.48,8414.56,69.98,Direct,Referral,Completed,234738.0
ORD100516,2026-03-30,Mar-2026,Q1,FY2025-Q4,South,Divya Menon,SMB,Returning,Accessories,Laptop Sleeve,8,733.56,5.5,5868.48,322.77,5545.71,405.27,3242.16,2303.55,41.54,Online,Paid Ads,Completed,251682.0
ORD100517,2026-03-30,Mar-2026,Q1,FY2025-Q4,South,Vikram Reddy,SMB,Returning,Furniture,Ergonomic Chair,3,11720.75,0.0,35162.25,0.0,35162.25,6777.51,20332.53,14829.72,42.18,Direct,Referral,Completed,211396.0
ORD100518,2026-03-30,Mar-2026,Q1,FY2025-Q4,North,Sneha Iyer,SMB,Returning,Software,CRM License,2,15279.56,1.1,30559.12,336.15,30222.97,4453.45,8906.9,21316.07,70.53,Partner,Paid Ads,Completed,228789.0
ORD100519,2026-03-31,Mar-2026,Q1,FY2025-Q4,East,Arjun Das,Mid-Market,Returning,Electronics,Noise Cancelling Headphones,8,6427.93,6.6,51423.44,3393.95,48029.49,3951.72,31613.76,16415.73,34.18,Direct,Cold Outreach,Completed,211888.0
ORD100520,2026-04-02,Apr-2026,Q2,FY2026-Q1,North,Aditi Rao,SMB,Returning,Software,Security Suite,4,9667.42,3.9,38669.68,1508.12,37161.56,2853.7,11414.8,25746.76,69.28,Online,Referral,Completed,210526.0
ORD100521,2026-04-02,Apr-2026,Q2,FY2026-Q1,East,Ritu Ghosh,SMB,Returning,Accessories,Laptop Sleeve,2,714.65,7.6,1429.3,108.63,1320.67,377.75,755.5,565.17,42.79,Direct,Cold Outreach,Cancelled,186694.0
ORD100522,2026-04-02,Apr-2026,Q2,FY2026-Q1,West,Rohan Patil,SMB,New,Software,Analytics Suite,4,21676.26,4.3,86705.04,3728.32,82976.72,6244.04,24976.16,58000.56,69.9,Online,Paid Ads,Completed,183440.0
ORD100523,2026-04-03,Apr-2026,Q2,FY2026-Q1,North,Karan Mehta,Enterprise,Returning,Accessories,Cable Management Kit,17,357.84,15.7,6083.28,955.07,5128.21,203.92,3466.64,1661.57,32.4,Direct,Referral,Completed,200296.0
ORD100524,2026-04-05,Apr-2026,Q2,FY2026-Q1,West,Rohan Patil,SMB,Returning,Software,CRM License,4,14765.56,9.0,59062.24,5315.6,53746.64,4528.99,18115.96,35630.68,66.29,Retail,Referral,Completed,255835.0
ORD100525,2026-04-05,Apr-2026,Q2,FY2026-Q1,East,Arjun Das,Enterprise,Returning,Accessories,Desk Organizer,19,438.78,16.2,8336.82,1350.56,6986.26,239.26,4545.94,2440.32,34.93,Online,Website Organic,Completed,251981.0
ORD100526,2026-04-05,Apr-2026,Q2,FY2026-Q1,South,Rahul Nair,Enterprise,New,Accessories,Webcam Cover,9,146.49,15.6,1318.41,205.67,1112.74,78.62,707.58,405.16,36.41,Partner,Referral,Completed,236264.0
ORD100527,2026-04-05,Apr-2026,Q2,FY2026-Q1,West,Neha Shah,SMB,Returning,Furniture,Bookshelf,3,5243.37,1.0,15730.11,157.3,15572.81,2900.5,8701.5,6871.31,44.12,Partner,Referral,Completed,185215.0
ORD100528,2026-04-05,Apr-2026,Q2,FY2026-Q1,North,Sneha Iyer,Mid-Market,Returning,Furniture,Bookshelf,5,5377.38,10.2,26886.9,2742.46,24144.44,3181.0,15905.0,8239.44,34.13,Online,Website Organic,Completed,246879.0
ORD100529,2026-04-05,Apr-2026,Q2,FY2026-Q1,North,Karan Mehta,Mid-Market,Returning,Software,Cloud Storage Plan,4,6231.95,5.0,24927.8,1246.39,23681.41,1869.76,7479.04,16202.37,68.42,Partner,Website Organic,Completed,193482.0
ORD100530,2026-04-06,Apr-2026,Q2,FY2026-Q1,South,Rahul Nair,SMB,New,Accessories,Cable Management Kit,6,367.45,0.0,2204.7,0.0,2204.7,192.42,1154.52,1050.18,47.63,Online,Referral,Returned,182951.0
ORD100531,2026-04-09,Apr-2026,Q2,FY2026-Q1,North,Sneha Iyer,SMB,New,Software,Analytics Suite,2,21701.43,0.5,43402.86,217.01,43185.85,6714.14,13428.28,29757.57,68.91,Online,Website Organic,Completed,238720.0
ORD100532,2026-04-09,Apr-2026,Q2,FY2026-Q1,North,Aditi Rao,Mid-Market,Returning,Furniture,Office Cabinet,6,8785.01,9.9,52710.06,5218.3,47491.76,4894.87,29369.22,18122.54,38.16,Online,Referral,Returned,259739.0
ORD100533,2026-04-10,Apr-2026,Q2,FY2026-Q1,South,Divya Menon,SMB,Returning,Software,CRM License,3,15055.35,3.2,45166.05,1445.31,43720.74,4637.68,13913.04,29807.7,68.18,Online,Website Organic,Completed,181503.0
ORD100534,2026-04-10,Apr-2026,Q2,FY2026-Q1,West,Neha Shah,SMB,Returning,Software,Cloud Storage Plan,2,5776.23,0.0,11552.46,0.0,11552.46,1699.39,3398.78,8153.68,70.58,Retail,Paid Ads,Completed,231552.0
ORD100535,2026-04-10,Apr-2026,Q2,FY2026-Q1,East,Arjun Das,Mid-Market,Returning,Accessories,Cable Management Kit,5,353.21,8.0,1766.05,141.28,1624.77,185.26,926.3,698.47,42.99,Retail,Website Organic,Returned,249412.0
ORD100536,2026-04-11,Apr-2026,Q2,FY2026-Q1,South,Vikram Reddy,Enterprise,New,Electronics,Noise Cancelling Headphones,8,6626.28,13.8,53010.24,7315.41,45694.83,4005.05,32040.4,13654.43,29.88,Retail,Website Organic,Completed,180819.0
ORD100537,2026-04-13,Apr-2026,Q2,FY2026-Q1,North,Aditi Rao,Mid-Market,Returning,Furniture,Standing Desk,3,17372.24,5.9,52116.72,3074.89,49041.83,9793.03,29379.09,19662.74,40.09,Online,Event/Trade Show,Completed,187575.0
ORD100538,2026-04-14,Apr-2026,Q2,FY2026-Q1,East,Arjun Das,Mid-Market,New,Electronics,Wireless Mouse,6,855.51,3.7,5133.06,189.92,4943.14,524.85,3149.1,1794.04,36.29,Online,Paid Ads,Cancelled,259585.0
ORD100539,2026-04-14,Apr-2026,Q2,FY2026-Q1,North,Sneha Iyer,SMB,Returning,Accessories,Webcam Cover,5,153.03,1.0,765.15,7.65,757.5,86.47,432.35,325.15,42.92,Direct,Referral,Completed,252761.0
